unique_code,active,anomaly_detection_active,counter_reading,create_date,customer,equipment_id,equipment_name,equipment_no,equipment_type,gen_read_val,good,job_order_operation_id,job_order_reference_no,machine_state,measurement_date,operationname,operationno,operationtaskcode,plant_id,plant_name,prod_order_reference_no,produced_stock_id,produced_stock_name,produced_stock_no,shift_finish_time,shift_start_time,stock_id,trend_calculation_active,update_date,valuation_code,work_center_id,work_center_name,work_center_no,work_station_id,work_station_name,work_station_no,workstation_state,year
1eac8534-a439-4b63-b365-a96bac32838d,False,True,22.1,2025-09-09 06:41:57.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894131,011002 - 1,Running,2025-09-09 06:41:57.000+0000,Preconditioning Predgretje,011002 - 1,11,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a2759698-8c3f-4df8-bef2-3f9266ccc898,False,True,20.5,2025-09-17 09:21:31.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,894160,011020 - 5,Stopped,2025-09-17 09:21:31.000+0000,Discharging Praznjenje,011020 - 5,81,149,MARIFARM,011020,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f1a9f18d-4597-4150-a508-3301bf8fde32,False,True,23.8,2025-03-26 15:06:49.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897196,010409-1 - 2,Running,2025-03-26 15:06:49.000+0000,Heating/Cooling Predgretje posode,010409-1 - 2,21,149,MARIFARM,010409-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
69f56960-6885-40b3-a80b-806a917a3bf5,False,True,71.3,2025-03-26 07:19:05.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897205,010409 - 3,Running,2025-03-26 07:19:05.000+0000,Charging Polnjenje,010409 - 3,41,149,MARIFARM,010409,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bcf3654f-81bc-4910-8120-97cf91777621,True,True,1.5,2024-03-19 11:52:07.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,905199,005566 - 14,Running,2024-03-19 11:52:07.000+0000,Heating/Cooling Susenje,005566 - 14,25,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
427cafbe-0236-47c3-a39f-8568596cc4cf,False,True,22.07,2025-09-12 06:43:00.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894146,011011 - 1,Running,2025-09-12 06:43:00.000+0000,Preconditioning Predgretje,011011 - 1,11,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
172ecbe1-27e1-4884-866b-49688ae8712c,False,True,986.0,2025-03-18 09:32:46.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897248,010333-1 - 6,Stopped,2025-03-18 09:32:46.000+0000,Heating/Cooling Susenje,010333-1 - 6,25,149,MARIFARM,010333-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
428c87f6-a7db-4945-a046-10ad64182d45,True,True,0.0,2024-12-11 07:56:35.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,905188,009925 - 9,Running,2024-12-11 07:56:35.000+0000,Preconditioning,009925 - 9,10,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
cc893b53-2ef9-4abc-af81-c4475d85e445,False,True,2601.0,2024-03-21 12:54:22.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,False,895406,005567 - 7,Running,2024-03-21 12:54:22.000+0000,Discharging Side Praznjnje polnega FB,005567 - 7,83,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e40c4453-37cd-433c-bd86-3646021c1da9,True,True,25.3,2024-12-11 08:13:35.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,905188,009925 - 9,Running,2024-12-11 08:13:35.000+0000,Preconditioning,009925 - 9,10,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6a5e5aa9-7725-4f86-af16-921fb5ed9635,False,True,0.0,2025-03-19 06:54:00.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897235,010336 - 1,Running,2025-03-19 06:54:00.000+0000,Preconditioning,010336 - 1,10,149,MARIFARM,010336,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0a92b173-cdf3-4297-961c-1640a11d0b8d,False,True,1993.0,2025-03-26 06:37:55.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897203,010409 - 1,Running,2025-03-26 06:37:55.000+0000,Preconditioning,010409 - 1,10,149,MARIFARM,010409,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
950c51b6-b8f5-4e95-8a47-955fb4c0a16b,False,True,14.0,2024-03-25 10:19:31.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,False,895414,008973 - 7,Running,2024-03-25 10:19:31.000+0000,Discharging Side Praznjnje polnega FB,008973 - 7,83,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c9ad6912-ef17-4a68-87b2-500289ee37a5,False,True,24.3,2025-09-08 08:21:36.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,894127,010510 - 2,Running,2025-09-08 08:21:36.000+0000,Charging Polnjenje,010510 - 2,41,149,MARIFARM,010510,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
18753b04-9316-45e9-8786-b1b332a87b32,False,True,50.0,2025-03-14 09:01:50.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897298,010330-1 - 6,Stopped,2025-03-14 09:01:50.000+0000,Heating/Cooling Susenje,010330-1 - 6,25,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a2e25530-b256-4bd6-b09c-45b462c981d8,False,True,0.0,2024-12-11 07:50:54.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895416,009925 - 1,Running,2024-12-11 07:50:54.000+0000,Preconditioning,009925 - 1,10,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
78e920f0-37d6-43eb-9f5a-9c6410115c11,False,True,1841.0,2025-03-14 07:44:38.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897265,010330-1 - 5,Running,2025-03-14 07:44:38.000+0000,Spraying Prsenje,010330-1 - 5,61,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
5d22a4af-a638-4e82-a04f-dd731398ab8d,False,True,32.4,2025-03-19 16:24:34.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,897231,010336-1 - 5,Running,2025-03-19 16:24:34.000+0000,Spraying Prsenje,010336-1 - 5,61,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
9a381d3b-df64-428e-b0d3-d4f36ab1177b,False,True,27.78,2025-09-12 08:20:15.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894147,011011 - 2,Running,2025-09-12 08:20:15.000+0000,Charging Polnjenje,011011 - 2,41,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
1e2d1dcc-1da2-41ac-a233-64137da59bd6,False,True,25.7,2025-09-11 07:47:49.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,894142,011008 - 2,Running,2025-09-11 07:47:49.000+0000,Charging Polnjenje,011008 - 2,41,149,MARIFARM,011008,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6da46a48-fe31-467e-8c85-a0e86bc2c00f,False,True,29.8,2024-01-04 12:32:35.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,False,895387,005565 - 7,Stopped,2024-01-04 12:32:35.000+0000,Discharging Side,005565 - 7,80,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
2be7dc55-6567-4cd4-abcc-5cb54f523750,True,True,0.0,2024-12-11 08:38:04.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,905185,009925 - 12,Running,2024-12-11 08:38:04.000+0000,Heating/Cooling Gretje nad T granulacije,009925 - 12,30,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b7b97505-7ad2-4230-b285-414d446a9659,False,True,45.1,2024-03-21 10:49:02.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,False,895401,005567 - 2,Stopped,2024-03-21 10:49:02.000+0000,Heating/Cooling Gretje FB,005567 - 2,29,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
07ef5ff0-2572-429f-907b-14d96c3fb1d9,False,True,2498.0,2024-12-11 15:25:56.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895428,009927 - 5,Stopped,2024-12-11 15:25:56.000+0000,Spraying Granulacija,009927 - 5,62,149,MARIFARM,009927,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a598ac79-2a2b-459e-bab3-24b209b22a67,False,True,0.0,2025-09-09 06:56:58.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,894131,011002 - 1,Running,2025-09-09 06:56:58.000+0000,Preconditioning Predgretje,011002 - 1,11,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
df5c06bd-07d2-46a5-8d8e-50264a0203ac,False,True,0.0,2025-03-26 06:56:04.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897203,010409 - 1,Running,2025-03-26 06:56:04.000+0000,Preconditioning,010409 - 1,10,149,MARIFARM,010409,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e6f7bd81-aef4-43f0-a505-4540069fba96,False,True,27.8,2025-05-20 08:42:10.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,894188,010504 - 3,Stopped,2025-05-20 08:42:10.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),010504 - 3,27,149,MARIFARM,010504,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
19586622-84ef-418d-8e9b-71da5728586d,False,True,1.5,2024-03-21 10:50:42.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895402,005567 - 3,Running,2024-03-21 10:50:42.000+0000,Charging Pazi pregrevanje in izgube snovi,005567 - 3,43,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
06d62b08-1b3c-4543-a17c-563188e322fb,False,True,79.8,2024-03-21 10:47:04.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,False,895401,005567 - 2,Stopped,2024-03-21 10:47:04.000+0000,Heating/Cooling Gretje FB,005567 - 2,29,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7812dfa9-e286-4f57-b785-3dc5184772b1,False,True,8.1,2025-06-11 16:22:58.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897167,010711-1 - 5,Stopped,2025-06-11 16:22:58.000+0000,Spraying Prsenje,010711-1 - 5,61,149,MARIFARM,010711-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c2e617dc-ef64-4230-bdbe-81038d4ac164,False,True,70.0,2025-03-19 15:01:12.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,897227,010336-1 - 1,Running,2025-03-19 15:01:12.000+0000,Preconditioning,010336-1 - 1,10,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c4fce89a-d3a0-4d77-954e-647f3f6964ab,False,True,0.0,2024-01-04 08:52:10.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895381,005565 - 1,Running,2024-01-04 08:52:10.000+0000,Preconditioning,005565 - 1,10,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
830bdfe1-81dd-44bf-891d-cb0d4a1cdce9,False,True,2570.0,2024-12-11 09:03:59.000+0000,teknia_group,7139,PD Product,PD Product,False,,False,895420,009925 - 5,Stopped,2024-12-11 09:03:59.000+0000,Spraying Granulacija,009925 - 5,62,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3288a841-9ed0-410d-89c6-2cee59608c79,True,True,14.3,2024-03-19 10:30:54.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,905204,005566 - 9,Running,2024-03-19 10:30:54.000+0000,Preconditioning,005566 - 9,10,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
74007943-6046-4e2f-b6e0-fe488e995034,False,True,18.7,2025-03-26 16:20:52.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897199,010409-1 - 5,Running,2025-03-26 16:20:52.000+0000,Spraying Prsenje,010409-1 - 5,61,149,MARIFARM,010409-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b2158fea-ef1d-4017-aa2b-99664b26db1d,False,True,2628.0,2024-03-19 12:22:18.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895395,005566 - 7,Running,2024-03-19 12:22:18.000+0000,Discharging Side Praznjnje polnega FB,005566 - 7,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
dd4efb34-2dea-4ebd-aea6-394c3124b951,False,True,67.9,2025-03-14 06:59:58.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897263,010330-1 - 3,Running,2025-03-14 06:59:58.000+0000,Charging Polnjenje,010330-1 - 3,41,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
994a51bf-3821-4ae7-9048-1844fe3906ef,False,True,1231.0,2025-09-30 10:20:53.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895371,011029 - 9,Stopped,2025-09-30 10:20:53.000+0000,Discharging Koncno praznjenje,011029 - 9,137,149,MARIFARM,011029,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
69457750-cbe8-4cb3-aacb-1ac8e92fd986,False,True,3.0,2025-03-14 08:54:44.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897297,010330-1 - 5,Running,2025-03-14 08:54:44.000+0000,Spraying Prsenje,010330-1 - 5,61,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ec6943eb-91cd-4157-8a89-fde18c49c68a,False,True,32.3,2025-09-08 09:53:19.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,894130,010510 - 5,Stopped,2025-09-08 09:53:19.000+0000,Discharging Praznjenje,010510 - 5,81,149,MARIFARM,010510,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3900d1a3-973f-4c21-86d6-19787456b43d,True,True,21.5,2024-03-25 08:31:59.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,905196,008973 - 9,Running,2024-03-25 08:31:59.000+0000,Preconditioning,008973 - 9,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0d281676-fd02-4ed6-ac67-fa9d710ada39,False,True,1531.0,2025-03-19 16:49:35.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,897231,010336-1 - 5,Running,2025-03-19 16:49:35.000+0000,Spraying Prsenje,010336-1 - 5,61,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6c5b6118-408d-4a81-b87c-36d985ee0a08,False,True,391.0,2024-01-19 10:11:22.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,895041,008639 - 3,Stopped,2024-01-19 10:11:22.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),008639 - 3,27,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
4caae06a-c66d-411a-b719-4b5694ca249c,False,True,35.5,2025-03-14 07:39:37.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,897265,010330-1 - 5,Running,2025-03-14 07:39:37.000+0000,Spraying Prsenje,010330-1 - 5,61,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7d0c0237-fdc0-4538-9ddf-490bcc8fc378,False,True,1.5,2025-06-13 07:18:24.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897150,010714-1 - 4,Running,2025-06-13 07:18:24.000+0000,Heating/Cooling Gretje surovin,010714-1 - 4,24,149,MARIFARM,010714-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d1088f11-7f7b-4729-ac67-4e9ddfbe83f1,True,True,2380.5,2024-03-19 11:46:05.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,905199,005566 - 14,Running,2024-03-19 11:46:05.000+0000,Heating/Cooling Susenje,005566 - 14,25,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
527d66df-bfb5-4c6d-922a-a3d50adda8ae,False,True,24.4,2024-12-11 16:12:02.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895430,009927 - 7,Running,2024-12-11 16:12:02.000+0000,Discharging Praznjnje polnega FB,009927 - 7,93,149,MARIFARM,009927,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
23d59b6f-f490-42e9-a5b7-4fa0232f7a5c,True,True,2.0,2024-03-25 08:54:54.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,905192,008973 - 13,Running,2024-03-25 08:54:54.000+0000,Spraying Granulacija,008973 - 13,62,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
43d88d05-1b7a-4ef5-946d-bd8ebea82298,False,True,0.0,2024-01-04 09:46:18.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,False,895381,005565 - 1,Running,2024-01-04 09:46:18.000+0000,Preconditioning,005565 - 1,10,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
793450ee-4f79-4cb6-ae88-bcd630abb4d9,False,True,1.0,2024-09-25 06:49:29.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,897286,009641 - 1,Running,2024-09-25 06:49:29.000+0000,Preconditioning,009641 - 1,10,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f7074569-2b69-45e5-911d-c9a36f1dbe07,False,True,2525.0,2025-06-11 07:41:44.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897173,010711 - 3,Running,2025-06-11 07:41:44.000+0000,Charging Polnjenje,010711 - 3,41,149,MARIFARM,010711,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
41c122d3-3eb4-4821-866b-9c25ad659e6f,False,True,991.0,2025-03-26 16:00:50.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897199,010409-1 - 5,Running,2025-03-26 16:00:50.000+0000,Spraying Prsenje,010409-1 - 5,61,149,MARIFARM,010409-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ab63277a-3f5e-4239-9b22-f417a9a250e6,False,True,0.0,2024-03-19 10:21:54.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,False,895389,005566 - 1,Running,2024-03-19 10:21:54.000+0000,Preconditioning,005566 - 1,10,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
afe61c10-b143-4942-8c8b-3f0d66c25fec,True,True,21.5,2024-03-25 08:30:59.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,905196,008973 - 9,Running,2024-03-25 08:30:59.000+0000,Preconditioning,008973 - 9,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
68f48997-9ea1-4cbb-95a8-a7f74bba636f,True,True,2368.67,2024-03-25 09:33:58.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,905192,008973 - 13,Running,2024-03-25 09:33:58.000+0000,Spraying Granulacija,008973 - 13,62,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e57aebda-0b5a-47c7-98fb-e9249f16280f,False,True,1.05,2024-01-19 08:45:52.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,895040,008639 - 2,Running,2024-01-19 08:45:52.000+0000,Charging Polnjenje,008639 - 2,41,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6164d6b3-5921-4be6-b1cb-c6b0a60669ee,False,True,33.8,2025-03-13 16:23:37.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,897275,010330 - 5,Stopped,2025-03-13 16:23:37.000+0000,Spraying Prsenje,010330 - 5,61,149,MARIFARM,010330,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
444e4eaf-51c1-4f6c-9557-42bf86ac57cd,False,True,50.0,2025-03-25 09:20:28.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897216,010342-1 - 6,Stopped,2025-03-25 09:20:28.000+0000,Heating/Cooling Susenje,010342-1 - 6,25,149,MARIFARM,010342-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
feb7da48-eacd-456c-bf0e-ce6b22aa0e03,False,True,0.0,2024-03-19 12:12:45.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,False,895395,005566 - 7,Running,2024-03-19 12:12:45.000+0000,Discharging Side Praznjnje polnega FB,005566 - 7,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
59c8b594-e9a1-4da1-bd58-fe45c4c54339,False,True,2832.0,2024-01-12 11:02:05.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895038,008633 - 5,Stopped,2024-01-12 11:02:05.000+0000,Discharging Side Praznjenje,008633 - 5,81,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e783274d-89ab-4449-a23e-5050da9237fe,False,True,1.5,2024-03-19 10:36:38.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895390,005566 - 2,Running,2024-03-19 10:36:38.000+0000,Heating/Cooling Gretje FB,005566 - 2,29,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
